"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	44	343002	12.828
	"Arizona"	"04"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	53	351845	15.063
	"Arizona"	"04"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	48	366732	13.089
	"Arizona"	"04"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	76	360138	21.103
	"Arizona"	"04"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	38	359450	10.572
	"Arizona"	"04"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	47	327428	14.354
	"Arizona"	"04"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	17	370679	Unreliable
	"Arizona"	"04"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	48	394845	12.157
	"Arizona"	"04"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	29	351867	8.242
	"Arizona"	"04"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	74	374252	19.773
	"Arizona"	"04"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	46	343447	13.394
	"Arizona"	"04"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	48	351410	13.659
	"Arizona"	"04"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	53	363318	14.588
	"Arizona"	"04"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	72	358518	20.083
	"Arizona"	"04"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	40	363780	10.996
	"Arizona"	"04"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	39	331106	11.779
	"Arizona"	"04"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	10	286812	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	14	374316	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	37	396426	9.333
	"Arizona"	"04"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	37	357099	10.361
	"Arizona"	"04"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	86	379026	22.690
	"Arizona"	"04"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	26	345977	7.515
	"Arizona"	"04"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	71	351790	20.182
	"Arizona"	"04"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	44	363201	12.115
	"Arizona"	"04"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	69	359523	19.192
	"Arizona"	"04"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	53	370453	14.307
	"Arizona"	"04"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	56	336994	16.618
	"Arizona"	"04"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	15	302609	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	19	271976	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	11	144160	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	16	159099	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	23	161677	14.226
	"Arkansas"	"05"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	12	156487	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	13	144682	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	11	157213	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	13	159710	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	10	156381	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	14	153144	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	18	156539	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	19	145965	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	21	155976	13.464
	"Arkansas"	"05"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	17	158735	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	13	157726	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10	155082	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	17	156633	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	15	147698	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	14	155463	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	22	158011	13.923
	"Arkansas"	"05"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	13	160064	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	16	157789	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	26	156814	16.580
	"Arkansas"	"05"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	22	149345	14.731
	"Arkansas"	"05"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	13	155287	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	22	158292	13.898
	"Arkansas"	"05"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	12	163198	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	14	160897	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	18	158115	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	11	144190	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	20	149291	13.397
	"Arkansas"	"05"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	154245	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	18	156964	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	24	165337	14.516
	"Arkansas"	"05"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	19	162985	Unreliable
	"Arkansas"	"05"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	27	158372	17.048
	"Arkansas"	"05"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	18	144596	Unreliable
	"Arkansas"	"05"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31	150061	20.658
	"Arkansas"	"05"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	27	151964	17.767
	"Arkansas"	"05"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	22	155133	14.181
	"Arkansas"	"05"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	23	167194	13.756
	"Arkansas"	"05"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	20	164912	12.128
	"Arkansas"	"05"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	25	158172	15.806
	"Arkansas"	"05"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	16	145349	Unreliable
	"Arkansas"	"05"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	28	150409	18.616
	"Arkansas"	"05"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	20	149235	13.402
	"Arkansas"	"05"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	23	152527	15.079
	"Arkansas"	"05"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	30	168440	17.810
	"Arkansas"	"05"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	30	166617	18.005
	"Arkansas"	"05"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	10	152124	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	14	159049	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	21	145712	14.412
	"Arkansas"	"05"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31	150785	20.559
	"Arkansas"	"05"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	21	147677	14.220
	"Arkansas"	"05"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	24	151100	15.884
	"Arkansas"	"05"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	18	168798	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	15	167440	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	11	154114	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	145117	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	18	158667	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	13	147788	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31	152923	20.272
	"Arkansas"	"05"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	146606	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	29	149545	19.392
	"Arkansas"	"05"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	19	166673	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	21	165957	12.654
	"Arkansas"	"05"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	19	159013	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	13	148488	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	21	153853	13.649
	"Arkansas"	"05"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18	146187	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	20	148844	13.437
	"Arkansas"	"05"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	24	163653	14.665
	"Arkansas"	"05"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	14	163362	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	15	158208	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	15	159919	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	13	148037	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	23	153606	14.973
	"Arkansas"	"05"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	12	146451	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	17	148483	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	19	161237	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	15	160992	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	18	158654	Unreliable
	"Arkansas"	"05"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	10	159446	Unreliable
	"Arkansas"	"05"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	21	153685	13.664
	"Arkansas"	"05"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	22	145677	15.102
	"Arkansas"	"05"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	26	148041	17.563
	"Arkansas"	"05"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	26	158866	16.366
	"Arkansas"	"05"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	22	158927	13.843
	"Arkansas"	"05"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	12	159067	Unreliable
	"California"	"06"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	12	1732123	Unreliable
	"California"	"06"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	58	1916588	3.026
	"California"	"06"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	37	1965474	1.882
	"California"	"06"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	193	2154953	8.956
	"California"	"06"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	10	209867	Unreliable
	"California"	"06"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	117	2093980	5.587
	"California"	"06"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	22	205060	10.729
	"California"	"06"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	406	2193874	18.506
	"California"	"06"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	19	146717	Unreliable
	"California"	"06"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	80	1667026	4.799
	"California"	"06"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	37	133945	27.623
	"California"	"06"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	312	1656987	18.829
	"California"	"06"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	20	1052587	1.900
	"California"	"06"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	68	991258	6.860
	"California"	"06"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	15	706395	Unreliable
	"California"	"06"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	32	1965541	1.628
	"California"	"06"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	39	1945176	2.005
	"California"	"06"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	124	2124972	5.835
	"California"	"06"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	79	2098866	3.764
	"California"	"06"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	17	205925	Unreliable
	"California"	"06"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	271	2199073	12.323
	"California"	"06"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	60	1719397	3.490
	"California"	"06"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	28	139682	20.046
	"California"	"06"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	200	1708184	11.708
	"California"	"06"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	23	1080712	2.128
	"California"	"06"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	44	1017574	4.324
	"California"	"06"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	12	702932	Unreliable
	"California"	"06"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	20	2020678	0.990
	"California"	"06"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	52	2109005	2.466
	"California"	"06"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	51	2097468	2.432
	"California"	"06"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	137	2204711	6.214
	"California"	"06"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	41	1787132	2.294
	"California"	"06"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	19	148472	Unreliable
	"California"	"06"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	130	1779309	7.306
	"California"	"06"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	11	1122757	Unreliable
	"California"	"06"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	27	1060029	2.547
	"California"	"06"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	16	1862459	Unreliable
	"California"	"06"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	53	2051911	2.583
	"California"	"06"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	43	1922931	2.236
	"California"	"06"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	130	2090228	6.219
	"California"	"06"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	15	209495	Unreliable
	"California"	"06"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	135	2082342	6.483
	"California"	"06"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	16	204782	Unreliable
	"California"	"06"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	282	2190628	12.873
	"California"	"06"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	18	165432	Unreliable
	"California"	"06"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	144	1809223	7.959
	"California"	"06"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	38	154178	24.647
	"California"	"06"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	311	1803963	17.240
	"California"	"06"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	49	1195189	4.100
	"California"	"06"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	15	86407	Unreliable
	"California"	"06"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	84	1133062	7.414
	"California"	"06"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	15	824061	Unreliable
	"California"	"06"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	18	705605	Unreliable
	"California"	"06"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	12	1895632	Unreliable
	"California"	"06"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	58	2069596	2.802
	"California"	"06"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	47	1913818	2.456
	"California"	"06"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	125	2068856	6.042
	"California"	"06"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	10	207505	Unreliable
	"California"	"06"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	103	2069232	4.978
	"California"	"06"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	18	202716	Unreliable
	"California"	"06"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	268	2175154	12.321
	"California"	"06"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	17	170499	Unreliable
	"California"	"06"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	144	1843149	7.813
	"California"	"06"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	27	159891	16.887
	"California"	"06"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	317	1842691	17.203
	"California"	"06"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	46	1253212	3.671
	"California"	"06"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	10	90554	Unreliable
	"California"	"06"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	83	1189316	6.979
	"California"	"06"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	23	826345	2.783
	"California"	"06"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	18	712044	Unreliable
	"California"	"06"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	27	1922567	1.404
	"California"	"06"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	66	2100845	3.142
	"California"	"06"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	44	1902660	2.313
	"California"	"06"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	138	2051269	6.728
	"California"	"06"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	14	205138	Unreliable
	"California"	"06"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	130	2055527	6.324
	"California"	"06"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	233	2161986	10.777
	"California"	"06"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	17	174658	Unreliable
	"California"	"06"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	158	1870055	8.449
	"California"	"06"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	26	165036	15.754
	"California"	"06"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	287	1875158	15.305
	"California"	"06"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	61	1305207	4.674
	"California"	"06"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	15	94802	Unreliable
	"California"	"06"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	97	1239186	7.828
	"California"	"06"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	12	829029	Unreliable
	"California"	"06"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	16	717218	Unreliable
	"California"	"06"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	16	1943920	Unreliable
	"California"	"06"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	69	2130090	3.239
	"California"	"06"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	58	1882182	3.082
	"California"	"06"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	131	2024922	6.469
	"California"	"06"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	116	2036157	5.697
	"California"	"06"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	11	198133	Unreliable
	"California"	"06"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	180	2140468	8.409
	"California"	"06"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	14	179267	Unreliable
